Year,Month,Date,UK,E_Midlands,E_of_England,E_Scotland,London,NE_England,N_Scotland,NW_England,SE_England,SW_England,W_Midlands,W_Scotland,Yorks_&_Humber,Channel_Islands,Isle_of_Man,N_Ireland,Wales
1960,1,1960.041667,5.820282374,6.169848457,6.394420985,4.57190277,6.161480974,5.033470288,4.951320371,5.838048185,5.457129674,6.164414593,5.905431906,6.019795772,5.942150568,0,7.181722055,7.541837499,6.044481979
1960,1,1960.041667,4.106278833,1.737623832,1.392409276,3.923168419,1.870325093,2.829091448,5.34384748,4.166588363,1.501504938,4.964908735,3.487458251,5.827702203,2.292697922,0,7.150549414,7.410577467,5.71575711
1960,1,1960.041667,1.919664363,-0.242199071,-0.03229305,1.116315666,0.169065619,0.361274094,2.404929132,0.784037217,-0.19640666,4.660876278,0.214653816,2.854222152,0.092477435,0,4.537036848,5.184031295,4.222429956
1960,1,1960.041667,1.596602854,1.054822744,0.909978586,1.805015106,0.84826808,1.462568741,2.921911493,1.380575234,0.224736806,0.779482543,0.616913336,2.395182148,1.377583634,0,2.744170306,3.377096376,0.957623901
1960,1,1960.041667,2.575244302,1.784127133,1.194644032,2.759001856,1.215293031,2.36428152,3.249539321,3.036041047,0.733737996,1.656077673,1.811392388,3.936725963,2.191998326,0,5.138052009,4.923458246,2.817307444
1960,1,1960.041667,3.710911224,3.326060787,2.561151983,2.524117777,3.161876802,2.738695181,3.484574465,4.289957843,2.547502977,4.225146485,3.693514485,4.271964914,3.266426346,0,5.840868125,6.273931615,4.640118672
1960,1,1960.041667,4.009182341,2.871851528,2.558893888,2.760827256,3.412560331,3.162424412,2.907894457,4.88224504,3.462356874,5.592756227,4.165529338,4.774260316,3.53816592,0,5.773410406,5.850281674,5.59144252
1960,1,1960.041667,5.040883179,5.307899523,5.178262047,3.393663163,7.163422336,4.671568552,1.190604854,5.739423316,6.684250861,7.325382184,6.194555435,5.443643905,4.960407563,0,6.248207695,5.543525012,6.418855171
1960,1,1960.041667,5.131339839,7.98065546,8.137091975,0.802073818,9.237107651,3.979792428,-0.317421757,5.957397516,8.63048403,8.981577635,8.062759312,2.506769128,5.703271643,0,5.709971037,3.534564916,7.39457522
1960,1,1960.041667,3.944951668,3.604229725,3.996621394,1.095262239,4.884591082,1.744497626,1.55995966,3.069915477,5.203390495,8.049992452,3.901046352,2.019044086,3.118015485,0,4.392934457,7.38596476,6.238938344
1960,1,1960.041667,9.661181883,10.24464939,10.21762253,8.090660162,10.57422692,9.057894116,8.046544539,9.649000826,10.27743946,10.91140378,10.2515389,9.451128543,9.664173111,0,9.822777782,10.76367062,10.12831885
1960,1,1960.041667,10.86633697,12.03080882,11.77155111,9.401225268,12.0788616,10.98924852,9.26952594,11.15735542,11.38318787,11.43948993,11.81905914,9.914472344,11.79023166,0,10.11502737,11.74971257,10.85386734
1960,1,1960.041667,10.38869982,11.31602728,11.17348773,9.422275394,11.23239114,10.50638217,9.537918324,10.6782254,10.70752015,10.7683056,10.92109524,9.628668952,11.26864202,0,9.480202113,10.13883342,10.35852933
1960,1,1960.041667,8.138432339,9.500387312,11.15422591,6.589054547,11.60128875,6.170472355,6.554288427,6.853017744,10.91465724,10.30729958,8.652725691,6.914643717,7.405560918,0,7.150747922,7.258101854,7.122138236
