North	East
910784.72	138004.09
910589.05	137991.22
NA	NA
941744.85	114361.59
941604.4	114489.57
941589.47	114695.71
941619.66	114732.39
941815.28	114746.56
941919.31	114667.8
942017.12	114674.88
942053.41	114625.71
942068.36	114419.54
942006.96	114363.29
941744.85	114361.59
NA	NA
939759.66	115979.93
939723.27	116029.14
939717.08	116115.09
939746.04	116169
939843.85	116176.04
939912.7	116129.17
939918.89	116043.23
939857.47	115986.98
939759.66	115979.93
NA	NA
923845.31	140631.45
923672.05	140776.06
923665.28	140879.58
923728.29	140918.37
923826.13	140924.76
923860.96	140892.37
923874.5	140685.34
923845.31	140631.45
NA	NA
937532.31	110996.08
937462.03	111060.07
937455.74	111146.07
937517.2	111202.44
937615.01	111209.6
937651.35	111160.4
937658.9	111057.22
937630.12	111003.25
937532.31	110996.08
NA	NA
933608.39	113564.18
933572.08	113613.46
933564.6	113716.8
933685	113863.91
933825.46	113735.7
933832.95	113632.37
933804.01	113578.36
933608.39	113564.18
NA	NA
935950.82	113353.59
935810.46	113481.71
935802.97	113584.99
935833.04	113621.72
936125.33	113660.26
936161.64	113611.01
936176.62	113404.53
936147.8	113350.56
935950.82	113353.59
NA	NA
920598.32	141702.28
920562.27	141751.95
920536.44	142149.17
920565.76	142203.09
920706.28	142056.11
920725.37	141762.57
920696.16	141708.65
920598.32	141702.28
NA	NA
930591.66	145691.29
930523.19	145738.77
930504.37	146031.58
930566.21	146087.43
930631.47	146091.62
930700.06	146044.15
930718.87	145751.35
930656.93	145695.48
930591.66	145691.29
NA	NA
936328.26	118585.67
936223.09	118681.9
936126.39	118657.74
936090.14	118707.02
936069.31	118999.47
936098.21	119053.4
936196.14	119060.37
936406.46	118867.89
936470.37	118889.71
936644.47	118746.53
936650.6	118660.51
936589.03	118604.26
936328.26	118585.67
NA	NA
931083.17	121847.15
930979.3	121926.35
930880.27	121936.73
930707.51	122063.08
930860.89	122212.36
931056.53	122226.1
931127.83	122144.55
931225.65	122151.42
931294.53	122104.34
931275.28	121912.59
931246.24	121858.62
931083.17	121847.15
NA	NA
936466.23	111229.27
936429.89	111278.5
936423.6	111364.52
936452.39	111418.51
936550.2	111425.66
936619.21	111378.83
936626.76	111275.62
936565.3	111219.25
936466.23	111229.27
NA	NA
934850.15	119552.61
934708.77	119698.22
934681.92	120076.83
934710.83	120130.76
935102.21	120158.5
935206.12	120079.44
935305.16	120069.13
935445.3	119940.72
935466.06	119648.23
935404.48	119591.98
934850.15	119552.61
NA	NA
940893.23	110758.6
940751.4	110903.66
940745.1	110989.59
940774	111043.53
940969.61	111057.88
941005.95	111008.72
941019.82	110819.71
940991.04	110765.77
940893.23	110758.6
NA	NA
921051.07	137795.49
920982.39	137842.98
920976.69	137929.32
920872.01	138026.46
920865.17	138130.05
920794.21	138212.1
920780.55	138419.29
920809.82	138473.25
920907.66	138479.69
921119.98	138736.46
921114.3	138822.81
921143.46	138876.74
921240.16	138900.43
921332.43	138993.21
921430.26	138999.65
921521.29	139109.66
921782.11	139126.82
921991.52	138932.56
922088.22	138956.24
922125.34	138889.36
922131.03	138803.04
922101.86	138749.12
922004.03	138742.67
921974.75	138688.73
921987.27	138498.84
921409.84	137819.2
921051.07	137795.49
NA	NA
921393.47	141060.53
921288.88	141157.73
921093.09	141144.96
921057.13	141194.63
921044.75	141384.56
921135.84	141494.52
921129.09	141598.17
921250.62	141744.74
921458.67	141567.56
921523.82	141571.81
921628.41	141474.61
921726.36	141480.99
921794.88	141433.45
921800.51	141347.18
921905.1	141249.94
921843.33	141193.91
921745.49	141187.52
921654.3	141077.56
921393.47	141060.53
NA	NA
933754.95	119284.53
933651.02	119363.66
933487.96	119352.08
933382.81	119448.41
933187.18	119434.52
933082.03	119530.86
932984.21	119523.92
932844.05	119652.41
932836.73	119755.71
932731.59	119852.07
932718.16	120041.47
932613.03	120137.9
932674.51	120194.16
933424.47	120247.26
933497.04	120148.54
933790.49	120169.33
933895.62	120072.99
933993.55	120079.93
934238.83	119855.15
934259.59	119562.56
934198.01	119506.3
934100.2	119499.35
934042.39	119391.46
933944.47	119384.51
933852.77	119291.48
933754.95	119284.53
NA	NA
937697.87	113670.62
937661.45	113719.84
937655.22	113805.78
937684.15	113859.73
937781.96	113866.83
937818.27	113817.6
937825.75	113714.43
937795.68	113677.72
937697.87	113670.62
NA	NA
941459.73	111974.71
941319.31	112102.64
941311.78	112205.72
941206.33	112301.65
941198.81	112404.73
941228.98	112441.49
941423.34	112472.93
941514.88	112565.98
941655.28	112438.05
941684.14	112042.93
941655.34	111989.01
941459.73	111974.71
NA	NA
944333.44	118466.48
944297.19	118515.64
944291.05	118601.49
944319.94	118655.32
944417.75	118662.31
944454	118613.14
944492.82	118529.63
944431.26	118473.47
944333.44	118466.48
NA	NA
934009.7	110755.38
933763.88	110979.67
933792.67	111033.69
933988.28	111048
934130.1	110902.64
934009.7	110755.38
NA	NA
938845.99	109623.12
938776.95	109669.89
938741.54	110151.28
938802.99	110207.65
938998.61	110222.02
939034.96	110172.85
939070.37	109691.49
939009.04	109635.12
938845.99	109623.12
NA	NA
921031	136614.9
920962.31	136662.36
920982.28	136854.47
921011.53	136908.43
921109.36	136914.92
921250.08	136768.18
921256.95	136664.6
921193.99	136625.72
921031	136614.9
NA	NA
942216.29	114188.52
942179.98	114237.68
942165.03	114443.85
942195.11	114480.52
942292.92	114487.61
942361.9	114440.82
942375.6	114251.87
942314.1	114195.62
942216.29	114188.52
NA	NA
932001.78	112668.65
931966.71	112700.74
931959.2	112804.07
931988.02	112858.09
932085.82	112865.2
932176.12	112975.68
932339.18	112987.52
932408.17	112940.54
932421.93	112751.18
932360.45	112694.72
932001.78	112668.65
NA	NA
920330.64	141788.96
919809.9	142240.67
919712.06	142234.31
919676.12	142284.01
919662.67	142491.32
919693.01	142527.93
919796.45	142447.97
920285.76	142479.72
920426.26	142332.71
920457.68	141849.25
920395.79	141793.2
920330.64	141788.96
NA	NA
932666.74	113894.07
932561.45	113990.29
932365.83	113976.14
932225.49	114104.47
932218.02	114207.79
932246.85	114261.8
932638.09	114290.08
932743.37	114193.85
932808.62	114198.57
932982.88	114055.36
932920.13	114016.25
932757.07	114004.45
932666.74	113894.07
NA	NA
938096.95	117225.54
938060.57	117274.77
938045.79	117481.09
938076.01	117517.84
938216.24	117389.62
938223.63	117286.46
938193.53	117249.72
938096.95	117225.54
NA	NA
936846.78	110063.91
936741.28	110159.92
936643.48	110152.74
936503	110280.79
936622.01	110445.17
936727.39	110349.14
936923.11	110363.51
936959.46	110314.3
936973.36	110125.09
936944.58	110071.1
936846.78	110063.91
NA	NA
930269.12	144598.13
930233.2	144647.7
930208.75	145026.68
930238	145080.45
930531.53	145099.37
930566.44	145067.01
930586.43	144757
930464.8	144610.77
930269.12	144598.13
NA	NA
938877.7	112771.11
938735.95	112916.38
938729.7	113002.3
938848.93	113166.51
938990.56	113021.28
938998.06	112918.14
938877.7	112771.11
NA	NA
921155.22	136224.28
921086.52	136271.74
921073.9	136461.67
921135.72	136517.8
921233.55	136524.3
921269.56	136474.67
921282.18	136284.74
921253.05	136230.78
921155.22	136224.28
NA	NA
923947.87	140066.33
923912.92	140098.71
923906.13	140202.23
923968	140258.26
924131.1	140268.95
924199.65	140221.47
924046.84	140055.52
923947.87	140066.33
NA	NA
933401.78	110105.1
933260.05	110250.47
933253.74	110336.57
933148.36	110432.69
933140.79	110535.99
932931.31	110711.06
932923.75	110814.36
932985.1	110870.77
933604.62	110916.1
933884.37	110677
933865.68	110485.26
933836.79	110431.23
933737.72	110441.25
933618.71	110276.77
933626.28	110173.49
933597.39	110119.45
933401.78	110105.1
NA	NA
936774.87	111044.35
936738.42	111093.56
936730.86	111196.76
936789.81	111287.55
936782.26	111390.75
936605.38	111568.05
936597.84	111671.25
936717.02	111835.58
937011.69	111839.83
937083.11	111758.58
937376.64	111780.02
937412.97	111730.81
937434.34	111438.44
937344.08	111328.1
937448.18	111249.25
937329.14	111084.94
936774.87	111044.35
NA	NA
932044.73	121222.57
931975.95	121269.64
931968.67	121372.95
932031.38	121411.94
932227.02	121425.73
932263.34	121376.38
932269.41	121290.33
932240.37	121236.37
932044.73	121222.57
NA	NA
933318.84	113941.28
933144.69	114084.42
933297.66	114233.94
933439.36	114088.39
933318.84	113941.28
NA	NA
941345.75	113538.13
941135.14	113730.13
940939.53	113715.92
940868.05	113797.05
940672.43	113782.84
940636.01	113832.02
940628.52	113935.17
940523.23	114031.17
940614.81	114124.14
940551.33	115000.58
940670.64	115164.65
940834.94	115159.22
940925.29	115269.43
941203.55	115047.74
941184.54	114856.38
941126.87	114748.58
941140.56	114559.58
941176.86	114510.4
941274.67	114517.49
941379.95	114421.44
941477.76	114428.53
941512.82	114396.57
941520.29	114293.5
941625.58	114197.46
941639.29	114008.54
941744.7	113912.53
941765.91	113620.48
941704.42	113564.21
941345.75	113538.13
NA	NA
933638.28	111801.19
933534.19	111880.15
933272.08	111878.32
933235.75	111927.59
933168.07	112407.28
933229.44	112463.67
933783.73	112504
933925.49	112358.59
933954.33	111962.7
933925.42	111908.68
933826.36	111918.74
933736.09	111808.33
933638.28	111801.19
NA	NA
933403.77	112770.56
933298.45	112866.8
933102.84	112852.58
933066.52	112901.86
933060.27	112987.9
933180.64	113135.11
933376.26	113149.32
933516.75	113021.06
933524.25	112917.78
933403.77	112770.56
NA	NA
910738.83	137705.51
910670.15	137753.14
910663.31	137857
910693.72	137893.79
910889.39	137906.67
910956.82	137876.32
910931.08	137770.32
910901.93	137716.25
910738.83	137705.51
NA	NA
922842.02	141449.72
922701.37	141596.53
922792.46	141706.51
922785.71	141810.05
922907.25	141956.62
923005.09	141962.99
923041.04	141913.28
923053.4	141723.5
922994.89	141615.66
923001.63	141512.12
922938.73	141473.4
922842.02	141449.72
NA	NA
930034.15	152936.71
929965.76	152984.32
929960.38	153070.46
930022.31	153126.2
930185.43	153136.38
930253.93	153088.79
930259.31	153002.65
930229.96	152948.95
930034.15	152936.71
NA	NA
943154.85	116621.59
943050.86	116700.43
942985.61	116695.73
942916.66	116742.55
943007.06	116852.62
943000.89	116938.5
943062.43	116994.7
943225.49	117006.42
943398.42	116880.76
943308.02	116770.71
943315.43	116667.68
943252.66	116628.63
943154.85	116621.59
NA	NA
937473.2	116783.26
937331.6	116928.66
937324.2	117031.84
937353.18	117085.77
937458.39	116989.61
937751.83	117010.66
937788.1	116961.41
937794.27	116875.42
937765.4	116821.5
937473.2	116783.26
NA	NA
925266.02	139944.93
925229.94	139994.53
925224.28	140080.78
925252.44	140151.89
925351.41	140141.08
925387.38	140091.48
925425.72	140007.37
925363.86	139951.35
925266.02	139944.93
NA	NA
923551.8	140612.24
923515.72	140661.87
923502.18	140868.92
923531.48	140922.87
923600.02	140875.31
923606.79	140771.79
923678.82	140672.54
923649.63	140618.64
923551.8	140612.24
NA	NA
942425.62	114013.83
942389.31	114062.99
942448.21	114153.55
942440.73	114256.6
942502.23	114312.91
942763.1	114331.84
942832.08	114284.99
942839.56	114181.96
942719.04	114035.14
942425.62	114013.83
NA	NA
920797.04	133251.77
920624.67	133378.97
920610.75	133586.24
920702.79	133679.1
920695.83	133782.7
920848.5	133949.1
920914.8	133936.17
920983.54	133888.74
921015.99	133405.26
920896.03	133241.1
920797.04	133251.77
NA	NA
931730.65	121494.64
931589.34	121640.45
931583.28	121726.57
931644.78	121782.82
931710.03	121787.41
931892.34	121990.56
932087.98	122004.32
932124.29	121954.96
932150.96	121576.17
932121.92	121522.21
931730.65	121494.64
NA	NA
907601.32	195762.05
907565.96	195812.33
907528.05	195914.57
907654.2	196007.86
907483.05	196155.38
907385.16	196150.37
907292.59	196041.45
906933.63	196023.08
906830.43	196122
906732.55	196116.99
906697.19	196167.29
906692.76	196253.92
906722.81	196307.55
906820.69	196312.55
906883.22	196367.85
906862.89	196766.25
906922.89	196873.5
906951.07	196961.79
906981.12	197015.42
907079.01	197020.4
907171.61	197129.3
907334.79	197137.61
907473.21	196988.38
907482.91	196797.86
907550.86	196749.24
907648.75	196754.23
907854.24	196573.71
908018.3	196564.74
908155.86	196432.86
908161.17	196328.97
908130.35	196292.65
908033.34	196270.35
908002.41	196234.02
908105.72	196135.14
908111.04	196031.25
907862.39	195775.43
907601.32	195762.05
NA	NA
909581.72	194787.45
909511.97	194870.66
909218.31	194855.53
909182.94	194905.78
909167.79	195200.09
909290.37	195362.6
909486.15	195372.66
909579.59	195464.25
909742.77	195472.63
909845.1	195391.1
909942.98	195396.13
909978.24	195345.88
909993.38	195051.63
909777.49	194797.54
909581.72	194787.45
NA	NA
911351.43	195364.41
911283.58	195412.97
911279.13	195499.5
911175.8	195598.28
911170.47	195702.09
911325.66	195866.18
911586.73	195879.57
911680.18	195971.11
911778.07	195976.13
911870.63	196084.94
912229.59	196103.34
912368.16	195954.35
912372.59	195867.85
912249.99	195705.47
912054.22	195695.42
911900.82	195496.73
911802.93	195491.7
911710.38	195382.87
911351.43	195364.41
NA	NA
954286.82	224920.26
954296	224714.92
954397.74	224633.72
954402.33	224531.05
954504.84	224432.7
954509.44	224330.03
954611.18	224248.91
954615.79	224146.18
954957.59	223818.62
955018.18	223924.2
955222.46	223744.85
955418.28	223753.66
955448.68	223806.45
955444.84	223891.95
955272.39	224089.97
955235.96	224174
955298.85	224228.31
955538.13	223999.05
955542.75	223896.35
955645.27	223798.11
955653.73	223609.92
955560.45	223502.87
955572.78	223229.18
955675.33	223130.9
955679.96	223028.26
955782.51	222930.05
955799.53	222553.68
955869.49	222454.01
955910.62	222267.31
955980.58	222167.64
955919.93	222062.04
955909.12	221581.57
956011.7	221483.4
956020.28	221295.23
956122.87	221197.07
956149.45	220615.48
956287.01	220467.52
956384.91	220472
956447.87	220526.31
956443.17	220628.92
956503.78	220734.53
956499.87	220820.07
956686.31	221034.25
956677.71	221222.39
956575.13	221320.53
956561.87	221611.3
956625.63	221648.49
956820.66	221674.49
956958.18	221526.53
956975.34	221150.27
957077.94	221052.14
957082.63	220949.54
957254.45	220768.88
957259.14	220666.29
957361.75	220568.17
957370.37	220380.06
957815.13	219954.98
958369.97	219980.49
958471.81	219899.5
958569.72	219904.01
958604.67	219854.22
958609.39	219751.66
958711.24	219670.68
958720.69	219465.57
958656.96	219428.35
958494.65	219403.75
958337.74	219259.44
958375.08	219158.38
958512.8	219010.56
958609.92	219032.16
958671.17	219120.66
958769.19	219125.19
958973.69	218946.21
959071.6	218950.74
959106.57	218900.97
958765.75	218491.19
958774.48	218303.15
958809.57	218253.39
959201.19	218271.57
959261.63	218377.15
959431.98	218230.91
959436.75	218128.31
959573.72	217997.7
959932.74	218014.4
960000.32	217966.17
960005.1	217863.58
960039.39	217830.97
960431.02	217849.2
960492.35	217937.63
960688.16	217946.74
960874.43	218160.92
961233.46	218177.61
961326.6	218284.66
961686.42	218284.28
961779.57	218391.31
962530.22	218426.17
962623.37	218533.17
962982.39	218549.84
963076.34	218639.78
963272.15	218648.86
963341.42	218566.51
963635.14	218580.14
963666.16	218615.76
963596.2	218715.23
963582.75	219005.47
963612.98	219058.2
963972	219074.82
964065.17	219181.77
964260.98	219190.83
964291.21	219243.55
964286.48	219345.96
964217.33	219428.31
964588.47	219890.19
964784.29	219899.22
964878.26	219989.08
965139.39	220001.12
965202.34	220055.32
965197.62	220157.71
965291.6	220247.56
965240.84	220638.56
965170.95	220737.96
965162.33	220925.69
965059.73	221023.6
965055.04	221125.99
965149.04	221215.82
965144.36	221318.21
965298.88	221513.4
965294.2	221615.78
965574.8	221919.3
965570.13	222021.68
965757.4	222218.31
965752.74	222320.68
965877.04	222463.13
965974.95	222467.58
966128.86	222679.73
966226.77	222684.18
966320.81	222773.94
966418.72	222778.39
966605.25	222991.98
966670.56	222994.94
966764.6	223084.69
966866.38	223003.82
967062.2	223012.7
967156.24	223102.44
967319.46	223109.84
967848.08	223714.83
968238.95	223749.61
968308.89	223650.2
968504.71	223659.05
968785.35	223962.18
969046.48	223973.97
969264.25	224222.96
969255.8	224410.49
969318.7	224464.57
969415.95	224486.06
969477.32	224574.19
969575.23	224578.59
969642.84	224530.39
969647.45	224428.12
969784.1	224297.62
969882.01	224302.04
970069.5	224498.36
970134.7	224501.29
970228.01	224607.96
970325.92	224612.36
970393.53	224564.17
970397.37	224479
970432.38	224429.35
970791.31	224445.52
970915.8	224587.68
970943.8	224691.44
970974.21	224744.03
971072.12	224748.43
971102.42	224801.01
971098.6	224886.17
971161.61	224940.28
971324.72	224947.6
971427.23	224849.72
971721.07	224862.93
971781.68	224968.13
971986.04	224789.53
972442.88	224810.07
972537.08	224899.6
972634.99	224904
972821.63	225117.24
972919.54	225121.64
972989.44	225022.38
973087.35	225026.78
973189.86	224928.95
973385.68	224937.75
973487.42	224857.05
973748.55	224868.79
973842.64	224958.29
974136.37	224971.5
974197.09	225076.64
974295	225081.04
974388.33	225187.59
974584.15	225196.38
974678.24	225285.85
974742.79	225305.85
974899.79	225449.36
974895.21	225551.5
974989.31	225641.01
974952.14	225741.68
974882.25	225840.89
974882.25	225840.89
NA	NA
953372.92	224879.45
953407.81	224829.56
953505.72	224833.93
953608.22	224735.62
953869.35	224747.29
953993.09	224907.15
953993.09	224907.15
NA	NA
932027.16	223927.3
932266.43	223696.54
933115.01	223734.41
933217.52	223635.56
933380.74	223642.84
933653.29	223396.4
933657.13	223310.43
933727.06	223210.08
933731.69	223106.87
933700.63	223071.05
933602.72	223066.66
933572.32	223013.59
933576.95	222910.31
933611.98	222860.17
933705.26	222967.77
933901.07	222976.55
933935.98	222926.41
933940.61	222823.2
933442.44	222266.43
933377.13	222263.49
933283.1	222173.11
933087.28	222164.29
932870.39	221895.86
932972.18	221814.22
932976.84	221710.99
932883.59	221603.34
932887.48	221517.29
